crime,age,collective,unemployment,white
2.500297654,1.143191457,-0.945811548,-0.416517082,-0.448035195
1.765670324,0.907323401,1.292922555,0.360751212,-0.303574488
3.383685801,-0.272016877,-0.572692576,0.042777819,-1.154860799
1.55456524,0.671455346,0.380551382,-0.663829721,-0.938169738
1.932510777,1.614927568,-0.204248159,-0.487177836,-0.2623
2.163762669,-0.507884932,-0.830392811,-0.310525951,-1.79977467
2.09292591,-0.272016877,0.107269424,0.643394228,-1.21677253
1.28444652,0.199719234,1.540849256,-0.381186705,-1.701747762
2.31593168,-0.272016877,0.32951767,0.466742343,-1.221931841
1.757469244,0.43558729,-0.455141889,-0.487177836,-1.722385006
1.551918736,0.907323401,0.482453759,-0.416517082,-0.711160055
1.353383459,1.850795624,0.346942072,-1.123124622,0.475481469
2.074435631,-0.036148821,0.574581071,-0.027882935,-1.74302225
1.757469244,0.43558729,0.768758263,-0.487177836,-1.722385006
0.912408759,1.379059513,0.818685112,-1.087794245,-0.726637988
1.318154584,-0.62581896,1.317117571,-0.20453482,-0.979444226
1.298195508,-0.036148821,1.257027944,-0.593168967,-0.89689525
0.842696629,1.614927568,0.217055275,-1.087794245,-0.169432403
3.402600559,-0.272016877,0.95608669,-0.275195574,-1.036196646
3.382187148,0.199719234,0.483506926,-0.522508213,-0.742115921
1.736111111,1.143191457,0.839495587,-0.628499344,-0.917532494
1.227295042,0.199719234,-0.708384219,-0.55783859,-1.546968433
2.88634997,-0.272016877,0.088886409,0.042777819,-1.314799439
2.291825821,-0.507884932,0.71933201,0.396081589,-1.521171878
1.856877589,-0.272016877,0.535112528,-0.91114236,-0.236503445
2.552552553,0.199719234,0.005202616,-0.098543689,-1.443782213
1.650359543,-0.036148821,0.680798034,0.184099327,-1.206453908
2.472187886,1.143191457,-1.054087336,0.714054982,1.471228487
3.388129,0.43558729,-2.227399238,0.961367621,1.450591243
2.161123784,0.671455346,0.46473747,0.14876895,1.398998133
2.366011727,-0.272016877,-1.857552521,2.127270061,1.161669828
1.664959016,1.614927568,0.848319326,-0.275195574,1.460909865
2.320544554,0.907323401,1.151258703,0.85537649,1.161669828
4.559270517,2.08666368,1.302318614,-0.699160098,1.569255395
1.207081545,3.030135902,1.996215252,-1.052463868,1.64664506
2.002893068,1.379059513,1.04349743,-0.805151229,1.481547109
1.560549313,1.379059513,1.226371819,-1.193785376,1.460909865
1.194029851,0.671455346,0.275390556,-0.239865197,1.357723645
1.409825399,1.614927568,2.010387502,-0.981803114,1.466069176
8.12433769,-0.272016877,-0.602397413,0.219429704,0.975934633
1.280136548,1.850795624,1.589561441,-1.229115753,1.579574017
0.848752334,3.266003958,2.340388969,-1.405767638,0.743765639
2.808988764,0.199719234,0.861038833,-0.133874066,1.244218804
2.029426687,0.43558729,0.584636065,0.007447442,0.769562194
1.666666667,2.794267846,2.943666508,-0.91114236,1.796265078
1.565190171,2.794267846,1.24751108,-1.653080277,1.734353346
2.884489314,2.322531735,1.281263484,-0.593168967,1.70339748
1.946472019,1.850795624,0.913004216,-0.805151229,1.533140218
1.749125437,1.614927568,1.698124799,-0.875811983,1.641485749
1.222659965,2.322531735,0.755464307,-0.981803114,1.579574017
1.404494382,3.030135902,1.545997876,-1.370437261,1.842698877
1.343905389,2.322531735,1.462510107,-1.087794245,1.687919547
1.773948302,1.614927568,0.363769978,-0.169204443,1.249378115
3.567787971,1.850795624,1.118343845,-0.451847459,1.393838822
1.917653694,0.907323401,0.334887628,0.678724605,1.099758097
1.752150366,2.794267846,1.093833962,-0.981803114,1.569255395
4.793097939,0.199719234,0.653511074,0.572733474,0.888226347
0.936705473,2.558399791,1.716957199,-1.229115753,-0.014653074
2.530311017,1.143191457,-0.160811508,-0.699160098,0.418729048
4.324324324,1.379059513,-0.13955772,-0.769820852,1.393838822
2.222222222,1.379059513,0.508071999,-0.91114236,0.650898042
1.496010638,1.850795624,1.070114712,-1.123124622,1.316449157
1.544600335,2.08666368,1.265667094,-1.158454999,0.846951859
2.981591911,2.08666368,1.525668492,-1.335106884,1.094598786
1.937280542,1.379059513,0.671913332,-1.017133491,1.068802231
1.704247509,0.671455346,1.0740397,-1.229115753,0.939819456
3.646811802,0.671455346,0.925138735,-1.441098015,1.17198845
1.08371715,2.322531735,1.136532872,-1.299776507,1.130713962
2.557544757,0.43558729,-0.396988526,-0.487177836,0.599304932
2.123424021,2.322531735,1.588545135,-1.405767638,0.382613871
1.378964523,-0.036148821,0.125852067,-0.840481606,0.423888359
3.452368109,-1.687225211,0.179506759,-1.017133491,0.222675231
3.330305783,-2.158961322,0.339632898,-0.628499344,-0.143635848
3.57885015,0.43558729,0.864050552,-0.628499344,0.196878676
2.00781993,0.199719234,-0.126981681,-0.55783859,-0.143635848
2.86283296,-0.507884932,0.187900581,0.14876895,-0.061086872
2.759991168,-0.979621044,-1.283287497,0.85537649,-0.850461451
4.955000506,-0.507884932,-0.432657967,0.184099327,-1.63983603
5.69476082,-0.743752988,-1.295578804,-0.063213312,0.470322158
3.719702424,-0.743752988,0.35314171,0.113438573,-1.423144969
3.454231434,-0.743752988,-1.872083655,0.325420835,-0.860780073
4.62641684,-0.272016877,0.208037903,-0.027882935,0.37745456
4.584001834,-0.743752988,-0.487818668,0.714054982,-1.211613219
5.366411542,-0.743752988,-0.271539717,0.749385359,-1.232250463
4.096313318,-0.743752988,0.022919129,0.325420835,-0.458353817
4.713185424,-0.272016877,0.3762231,-0.239865197,0.300064896
3.694581281,-0.743752988,-1.664630274,0.219429704,-1.686269829
6.703411292,-0.036148821,1.132864329,-0.275195574,-0.024971696
4.710104295,-0.507884932,-2.492170361,-0.027882935,-1.139382866
2.385496183,0.671455346,-0.326984551,-1.158454999,1.177147761
3.447456015,0.199719234,0.878700679,-1.123124622,0.785040127
3.006388576,-0.272016877,-0.828145979,0.219429704,0.114329701
2.944987631,-0.507884932,0.165516651,0.360751212,-1.954553999
3.935286401,-0.743752988,-0.109267822,1.279341014,-1.732703628
3.273007316,-0.036148821,0.160806356,-0.699160098,0.578667688
2.612671457,0.671455346,1.886879104,-0.805151229,0.924341523
1.309056289,0.671455346,0.842063451,-1.193785376,1.073961542
2.604166667,-0.036148821,-0.262054465,-0.734490475,-0.6853635
1.501179498,-0.272016877,0.214757269,0.007447442,-2.083536774
1.718766785,-0.507884932,0.015356444,-0.275195574,-1.913279512
3.58009008,-0.272016877,-1.109864076,-0.734490475,-1.69142914
3.193066484,-0.743752988,0.257529137,-0.063213312,-1.990669176
2.691165553,-0.272016877,0.571528118,-0.628499344,0.21751592
4.416199914,-0.272016877,0.247198025,-0.310525951,-0.773071787
3.358710255,-0.507884932,-0.719658119,0.007447442,-1.768818804
2.746672301,-0.743752988,-0.627360678,-0.063213312,-1.706907073
4.317643075,-0.743752988,-0.725613625,-0.381186705,-1.356073927
1.70586085,0.43558729,-0.02767581,-0.593168967,-0.478991061
2.678680141,-0.036148821,0.923094092,-0.20453482,0.155604188
2.852776363,-0.743752988,-0.603436568,0.113438573,-1.856527091
4.687333546,0.199719234,-1.015290639,-0.628499344,-0.014653074
5.142794616,-0.272016877,-0.746236204,-0.063213312,0.351658005
3.899519362,0.199719234,-0.757891688,-0.416517082,0.114329701
5.840674071,-0.743752988,-1.089831361,-0.063213312,0.047258658
3.712727695,-0.507884932,0.092682259,0.50207272,0.171082121
3.37512054,-0.507884932,0.399563924,-0.769820852,0.583826999
5.290205562,0.43558729,0.130878499,-0.345856328,0.681853908
3.050773589,-0.272016877,-1.435521754,1.032028375,0.00598417
1.594048884,-0.272016877,-0.631976063,0.254760081,0.392932493
4.586241276,-0.507884932,-1.043279038,0.113438573,0.294905585
2.224419179,-0.036148821,-0.388356923,0.537403097,0.418729048
4.977375566,-0.743752988,-2.654033881,2.091939684,-0.638929701
3.068879291,-0.743752988,0.394505898,-0.91114236,0.625101487
4.364967615,-0.979621044,-1.446063332,-0.20453482,0.398091804
2.72550292,-0.272016877,-0.018894743,-0.840481606,0.929500834
2.90110999,-0.272016877,-0.440868396,0.14876895,0.516755957
1.178828245,-0.743752988,-0.445007342,0.678724605,0.274268341
2.472187886,-0.979621044,-0.711990155,-0.381186705,0.315542829
1.715265866,-0.743752988,-1.040578953,0.431411966,0.088533146
3.055487656,-0.272016877,0.784238107,-0.769820852,0.867589103
3.472557153,-0.507884932,-0.683863874,-0.20453482,0.614782865
2.906674971,-0.979621044,-0.067406271,1.032028375,0.078214524
2.898550725,-0.272016877,-0.444897766,0.254760081,0.614782865
3.131160849,-0.507884932,-0.502331773,-0.734490475,1.073961542
2.735637901,-0.272016877,-0.231066938,0.608063851,0.568349066
3.37719809,-1.215489099,-0.567759093,1.314671391,-0.251981378
4.59506031,-0.507884932,-0.303083197,-0.734490475,0.981093944
3.281378179,-0.743752988,-0.362397063,-0.345856328,0.439366292
4.267068273,-0.979621044,0.126449591,-0.663829721,0.444525603
1.700138136,-0.979621044,-0.730450181,0.820046113,0.191719365
3.056829234,-0.036148821,-0.558386499,2.268591569,-0.860780073
2.943722944,-0.036148821,-0.588456479,2.162600438,-0.257140689
3.625730994,0.43558729,-0.323232719,0.042777819,0.434206981
3.132977489,0.199719234,0.867990206,0.714054982,0.140126256
3.151116591,0.43558729,0.185888503,1.773966292,-0.334530354
1.180018356,0.199719234,2.319182355,-1.052463868,0.898544969
3.150684932,0.671455346,2.090855948,-0.734490475,0.996571877
2.089478859,0.553521318,1.925907827,-1.299776507,0.934660145
2.034953316,0.43558729,1.725835362,-0.628499344,0.356817316
1.162640486,-0.036148821,0.963226987,-1.26444613,0.645738731
0.531279054,0.671455346,0.40058972,-1.26444613,0.687013219
3.065228053,0.671455346,1.153935976,-1.547089146,0.970775322
1.65994783,-0.507884932,0.833231155,-0.487177836,0.222675231
1.568068425,0.671455346,0.685556457,-0.345856328,0.552871133
2.222222222,-0.036148821,-0.351574958,0.14876895,-0.05076825
2.362669817,0.199719234,0.747724674,-1.476428392,0.970775322
1.973684211,-0.036148821,1.548689834,-0.628499344,0.754084261
0.693288963,2.08666368,1.214827706,-1.193785376,1.244218804
3.015764222,1.143191457,0.207443238,-1.158454999,1.156510517
1.80156994,-0.036148821,-0.003378579,-1.335106884,1.110076718
2.106741573,0.671455346,-1.750165957,0.678724605,0.176241432
0.637592451,1.379059513,1.330412162,-1.335106884,1.12039534
0.964984836,1.143191457,1.586597476,-1.476428392,0.16592281
1.934235977,-0.272016877,0.521268186,-0.981803114,0.58898631
1.720183486,-0.036148821,1.047436953,-1.158454999,0.944978767
2.650832361,-0.743752988,-0.787483996,-0.55783859,0.563189755
1.903794898,-0.272016877,-1.000794162,-0.027882935,0.160763499
2.792646032,0.43558729,0.525138189,-1.017133491,0.160763499
1.908396947,1.143191457,0.502480271,-1.123124622,0.460003536
5.797955975,-0.507884932,-0.292111702,-1.299776507,0.831473926
0.730673681,-0.507884932,0.78671945,-1.335106884,1.161669828
3.973321981,-0.743752988,0.910027061,-0.981803114,0.90370428
0.807645713,1.379059513,0.654510808,-0.91114236,-0.061086872
3.64915939,-0.036148821,0.38048997,-1.087794245,0.981093944
0.68343357,1.850795624,1.290394037,-1.193785376,0.888226347
1.495327103,1.614927568,0.415936933,-1.299776507,0.635420109
1.911071474,0.43558729,0.542218224,-1.158454999,1.053324298
2.970532319,0.199719234,-0.640391558,-0.875811983,0.21751592
1.737271148,1.143191457,-0.086702778,-1.193785376,1.17198845
1.822700911,0.671455346,0.554980328,-1.26444613,1.440272621
1.637810014,0.43558729,-0.373934245,-0.840481606,1.244218804
5.524183648,-0.743752988,0.971156029,-0.381186705,-0.035290318
1.979707993,-0.036148821,-0.447845458,0.714054982,-0.401601397
1.803139584,-0.507884932,-1.202476626,-0.133874066,-0.081724116
3.808798324,-0.507884932,-1.009895719,-0.239865197,0.114329701
2.943701705,-0.979621044,-0.603854902,-0.275195574,-0.009493763
2.491901321,-0.507884932,-1.529172581,0.820046113,-0.370645531
2.865329513,-0.743752988,-2.203809555,0.820046113,-0.623451768
3.206270039,-0.979621044,-0.800749573,0.926037244,-0.587336592
1.677249311,-0.979621044,-0.756865686,2.127270061,-1.299321506
2.898550725,-1.215489099,-0.852734143,0.290090458,-0.200388269
4.187091503,-0.743752988,-0.419619185,1.20868026,-1.098108378
4.276784735,-0.979621044,-0.329979661,-0.734490475,0.521915268
2.864547811,-0.743752988,-0.298924241,-0.699160098,0.712809774
2.709721125,-0.272016877,-0.780649617,-0.381186705,0.114329701
2.077922078,-1.215489099,-0.874797378,-0.981803114,0.506437335
3.56978351,-0.743752988,-1.28452488,0.643394228,-0.540902793
3.47725297,-0.979621044,-0.218846552,-0.20453482,0.011143481
3.156290814,-0.507884932,-0.015074474,0.325420835,-0.334530354
2.467852968,-0.743752988,-0.055577968,-1.405767638,1.094598786
3.429355281,-0.507884932,-0.418725328,-0.487177836,0.140126256
3.121224325,-0.743752988,-1.122687124,0.396081589,-0.36548622
2.58143823,-0.743752988,0.801182092,1.138019506,-0.834983518
2.394948835,-0.743752988,-0.415926447,-0.663829721,0.573508377
2.506551213,-0.979621044,-0.466535193,1.56198403,-1.144542177
3.448636221,-0.272016877,0.526374769,0.184099327,0.083373835
3.214285714,-0.507884932,0.919021078,-0.169204443,0.104011079
3.24524803,-0.272016877,-1.096866079,0.042777819,-0.071405494
3.552003552,-0.272016877,-0.592291152,0.007447442,0.052417969
3.271180896,-0.507884932,-0.542586296,-0.628499344,0.176241432
1.650943396,0.199719234,0.329613776,0.219429704,-0.10236136
3.46331452,-0.507884932,0.300008931,1.985948553,-0.824664896
3.480589023,-0.507884932,-0.64090241,0.042777819,-0.019812385
3.760913365,-0.036148821,-0.575913023,0.890706867,-0.226184824
2.322071288,-0.272016877,1.181597215,0.254760081,-0.293255866
2.838605028,-0.272016877,-0.648366878,0.360751212,-1.036196646
3.013095376,-1.215489099,-2.089967057,0.961367621,-0.860780073
4.316191886,-1.215489099,-1.753437427,1.915287799,-1.366392549
3.023705854,-0.979621044,0.000732026,0.784715736,-0.917532494
6.0510392,-0.979621044,-1.656075908,1.526653653,-1.180657354
2.293077091,-1.097555071,-0.033595389,-0.133874066,-0.391282775
2.03082069,-0.743752988,0.441249162,0.14876895,-0.226184824
4.662004662,-0.272016877,-0.804659913,0.466742343,0.176241432
2.575423105,-0.507884932,-1.91918259,-0.169204443,0.047258658
2.822201317,0.43558729,-0.0838908,-0.840481606,0.846951859
1.719479243,-0.743752988,0.31624972,0.219429704,-0.804027652
2.755200441,-0.272016877,0.051856911,-0.063213312,-0.329371043
6.598020594,-0.743752988,-2.371652029,0.749385359,-0.706000744
2.14159738,0.081785207,0.799459134,-0.20453482,0.305224207
2.453653217,-0.272016877,-1.06088065,-0.133874066,-0.272618622
1.679132957,0.199719234,0.359965422,-0.239865197,-0.122998604
2.848148703,0.43558729,0.57083972,-0.663829721,0.294905585
2.116682101,-0.272016877,0.089436515,0.14876895,-0.509946927
2.593835825,-0.272016877,-1.710555853,0.926037244,-1.144542177
2.013263856,-0.036148821,-0.727757588,-0.063213312,0.088533146
5.351409204,-0.272016877,-1.114751618,0.926037244,-0.907213872
1.491980604,0.199719234,0.958909112,-0.522508213,0.274268341
1.619332337,0.43558729,-0.785280098,0.219429704,-0.834983518
2.68850055,0.671455346,0.437521319,-0.20453482,0.176241432
2.19411461,0.199719234,-0.496982235,-0.310525951,-0.086883427
3.461165721,0.671455346,-0.397770638,0.184099327,-0.881417317
5.257105306,-0.272016877,-1.83391742,0.643394228,-0.437716573
3.286563014,-0.036148821,0.369514888,0.290090458,-0.215866202
3.933566434,-0.036148821,-0.856804224,0.466742343,-0.179751025
3.955011741,0.199719234,-0.830074002,0.643394228,-0.540902793
3.680529996,-0.036148821,-1.688657347,1.032028375,-0.659566945
3.104144032,-0.036148821,-1.214069914,0.890706867,0.011143481
3.325020781,-0.389950905,-2.13161478,1.314671391,-0.081724116
3.647258044,0.199719234,-1.353220026,0.643394228,-0.174591714
3.286034354,-0.507884932,-1.519304549,1.632644784,-0.690522811
1.760120694,0.199719234,-0.851323418,0.113438573,-0.055927561
5.159538357,0.43558729,0.346373881,1.244010637,-0.138476537
2.29108887,-0.272016877,1.213653378,-1.476428392,1.01204981
0.887784091,2.558399791,1.73186775,-1.547089146,1.17198845
3.525901817,-0.272016877,0.177508039,-1.441098015,0.939819456
0.519008693,0.43558729,1.052140671,-1.476428392,1.006890499
4.515158031,-0.507884932,0.522977468,-1.123124622,0.253631097
3.972307343,-0.272016877,0.246274611,-1.370437261,0.846951859
1.796837566,-0.036148821,-0.329216157,-0.381186705,-1.061993201
2.575423105,-0.743752988,-0.65487845,-0.063213312,-0.36548622
3.729547642,-0.507884932,0.444820161,-1.405767638,0.883067036
1.02629891,1.143191457,0.864931368,-1.476428392,1.12039534
1.421005038,-0.036148821,-0.23604769,-1.335106884,1.12039534
3.821351803,-0.507884932,-1.330228484,0.219429704,-0.179751025
2.843601896,-0.272016877,-0.667940679,-0.098543689,-0.963966293
2.868318123,-0.272016877,-0.546191073,0.678724605,-0.669885567
1.403777437,1.143191457,1.010458871,-1.193785376,0.604464243
1.539448364,-0.036148821,0.478914727,-1.158454999,0.805677371
1.720324404,0.199719234,0.364282232,-0.169204443,-1.015559402
2.549246813,-0.507884932,-1.739398594,0.749385359,-0.706000744
3.204700227,-0.272016877,0.299920018,0.820046113,-0.969125604
1.686746988,0.671455346,0.671442144,-1.017133491,0.439366292
1.686340641,1.614927568,1.088462116,-1.087794245,0.795358749
4.441243548,0.43558729,1.129991631,-0.063213312,-0.071405494
3.662109375,-0.036148821,-0.598604776,0.219429704,-0.040449628
2.530771885,0.43558729,0.046154131,-0.239865197,0.310383518
2.0061522,1.143191457,0.856226061,-1.193785376,0.950138078
2.561912895,-1.215489099,-1.49717641,0.890706867,-1.510853256
1.078894134,-1.451357155,-0.262442233,2.162600438,-2.186722993
1.754859611,-1.215489099,-1.078987565,1.597314407,-1.892642268
1.956468574,-1.451357155,-0.225454697,1.279341014,-2.315705768
2.620087336,-1.451357155,0.224518864,1.985948553,-2.227997481
2.409348271,-1.215489099,-2.145005253,0.749385359,-1.273524951
2.256138023,-1.215489099,0.017436698,0.820046113,-1.985509865
2.663934426,-1.451357155,-0.406626774,1.173349883,-2.320865079
2.883922134,-1.215489099,-0.110339691,0.572733474,-1.046515268
2.799552072,-1.451357155,-0.081700764,0.714054982,-2.687176158
0.525983589,-1.451357155,-1.213586282,1.244010637,-2.506600274
4.779902179,-1.215489099,-2.592635689,0.325420835,-0.974284915
2.77685216,-1.451357155,-0.394238818,0.396081589,-1.061993201
0.949893137,-1.451357155,-1.240671409,0.784715736,-2.625264426
0.965483949,-1.215489099,-0.4456251,0.890706867,-2.367298877
1.399776036,-1.215489099,0.367312279,0.714054982,-1.593402231
1.206669592,-1.215489099,-1.225239973,1.102689129,-2.568512005
2.064084922,-1.451357155,-1.194526453,0.537403097,-2.346661633
2.494092938,-1.451357155,-0.277606482,1.809296669,-2.248634725
1.630988787,-1.215489099,-0.493127795,1.173349883,-1.433463591
2.08035366,-1.215489099,0.997056291,1.385332145,-1.526331189
2.750851454,-1.215489099,-0.425336463,0.926037244,-2.006147109
3.368176539,-1.451357155,0.002329694,1.56198403,-1.841049158
2.007395668,-0.979621044,-0.265143364,0.890706867,-1.58824292
1.760976755,-1.215489099,-0.774813309,0.325420835,-1.722385006
3.452740613,-1.215489099,0.067649324,1.102689129,-1.500534634
2.342606149,-0.979621044,-0.991386519,1.985948553,-1.149701488
3.251445087,-0.979621044,0.377717432,1.20868026,-1.387029792
1.865903719,-1.215489099,-1.479541579,1.20868026,-1.443782213
3.287809813,-0.979621044,-0.151476543,2.268591569,-1.16002011
2.972136223,-0.979621044,-1.728510407,1.455992899,-0.819505585
3.177318832,-0.979621044,-0.728674519,0.85537649,-0.927851116
3.486189327,-1.451357155,-2.299827366,0.890706867,-0.943329049
2.608290638,-1.215489099,-0.653178566,0.50207272,-0.73695661
2.070393375,-0.979621044,-1.566443764,0.431411966,-0.360326909
4.376899696,-0.979621044,-1.587055002,1.526653653,-0.716319366
1.855631843,-1.215489099,-0.119512786,0.254760081,-0.752434543
2.210475733,2.322531735,1.213319193,-1.299776507,0.950138078
6.00204948,0.43558729,-0.54502108,0.714054982,0.527074579
5.86032883,0.43558729,1.705550387,0.254760081,0.470322158
3.708854891,0.671455346,0.207457325,-0.487177836,0.552871133
2.293577982,0.907323401,1.411110598,-0.239865197,0.630260798
2.675690564,0.671455346,-0.354302171,-0.345856328,0.238153164
2.840909091,0.199719234,1.536943849,-1.017133491,0.671535286
4.352192836,1.143191457,0.256614748,0.219429704,-0.597655214
1.893159931,0.199719234,0.932956837,-0.275195574,0.119489012
4.429837096,0.43558729,-0.4529861,0.113438573,-0.350008287
2.555238238,0.671455346,1.232818019,-0.381186705,-1.624358097
0.949517329,0.907323401,-0.54392709,-0.20453482,-1.185816664
2.57916607,-0.036148821,-0.607345749,0.042777819,-1.067152512
1.67602447,0.907323401,1.37420411,-1.087794245,0.48064078
2.831969792,-0.036148821,0.413209889,-0.169204443,-1.366392549
2.555238238,0.671455346,1.46529832,-0.381186705,-1.624358097
2.209801118,-0.036148821,1.027504977,-0.027882935,-1.175498043
2.290345314,1.143191457,0.675385908,-1.087794245,0.475481469
1.944849621,-0.507884932,0.058194095,0.184099327,-0.89689525
1.833180568,-0.507884932,-0.236176268,0.113438573,-1.835889847
2.720982663,-0.272016877,-0.508869595,0.219429704,-1.85136778
2.972872538,-0.743752988,0.186543159,0.714054982,-1.737862939
1.710863986,-0.979621044,-1.142565442,0.50207272,-2.037102975
3.28407225,-0.979621044,-0.105600643,0.996697998,-2.124811262
2.720982663,-0.272016877,-0.381442693,0.219429704,-1.85136778
2.95765878,-0.507884932,-0.481430255,0.714054982,-1.892642268
1.530612245,1.379059513,0.1639752,-0.734490475,0.501278024
2.640114656,-0.743752988,-0.648703435,0.85537649,-1.841049158
2.535496957,-0.979621044,-1.097952913,1.56198403,-2.021625042
4.096434088,-1.451357155,-0.74412092,1.102689129,-2.305387146
1.662570479,-0.507884932,0.067046849,0.325420835,-1.74302225
4.982508216,-1.451357155,-0.595014067,2.127270061,-2.305387146
2.985074627,-1.451357155,-0.79311593,1.915287799,-2.217678859
1.357509939,1.143191457,1.540318058,-1.017133491,1.300971224
1.954531427,1.143191457,1.128029436,-1.299776507,1.414476066
2.553812477,0.671455346,1.245216587,-1.087794245,1.43511331
1.940312298,0.43558729,1.43534709,-0.91114236,1.06364292
1.715069746,0.671455346,0.923841529,-1.511758769,1.502184352
1.926163724,0.907323401,0.797063865,-1.370437261,1.300971224
1.447643558,0.43558729,1.624836426,-1.688410654,1.517662285
2.763328999,0.907323401,1.268235239,-1.511758769,1.393838822
1.141064042,1.143191457,1.234581202,-1.335106884,1.527980907
3.432213778,0.907323401,0.893351702,-0.946472737,0.857270481
1.207911822,0.671455346,0.553390973,-1.370437261,1.264856048
2.611723738,1.614927568,1.131600229,-1.229115753,1.445431932
1.739466564,0.671455346,0.658941716,-0.416517082,0.470322158
5.392365546,0.199719234,0.992227208,-1.6177499,1.517662285
1.607869101,0.671455346,1.391928992,-1.229115753,1.213262938
1.246300047,0.43558729,1.441794523,-1.653080277,1.522821596
3.850596843,1.143191457,0.269846358,-0.027882935,1.161669828
0.602228245,0.907323401,1.050839448,-1.547089146,1.59505195
1.7788319,1.379059513,0.778965114,-1.370437261,1.507343663
2.447589656,1.379059513,-0.104409295,-0.840481606,1.197785005
2.954001969,0.907323401,1.873533078,-1.335106884,1.558936773
2.6426544,1.143191457,0.580328952,-1.087794245,1.450591243
1.702553831,1.614927568,1.55222752,-1.299776507,1.455750554
1.55651341,-0.743752988,-0.055733766,-0.875811983,0.37745456
5.137735024,-0.743752988,-1.002501706,-0.487177836,0.186560054
2.800882702,-0.743752988,1.029978342,-1.193785376,0.521915268
3.818459524,-0.743752988,-0.267097581,0.50207272,0.047258658
3.231226574,-1.215489099,-4.266243654,0.608063851,-0.184910336
2.702963607,-0.979621044,-0.986627536,0.078108196,-0.437716573
5.80990007,-0.743752988,-0.496962188,0.572733474,-0.10236136
3.447879554,-0.979621044,-0.255494858,-0.769820852,0.341339384
4.737887819,-1.451357155,-0.095099327,-0.628499344,-0.556380726
5.849889625,-0.743752988,-1.003112906,0.890706867,0.10917039
4.304381245,-0.507884932,-0.215118652,1.56198403,-0.086883427
6.872852234,-0.743752988,-0.670593608,0.572733474,-0.360326909
3.115264798,-0.979621044,-0.776906566,0.784715736,-0.540902793
2.923634663,-0.743752988,-1.323556125,0.643394228,-0.257140689
3.448275862,-0.743752988,-2.004929335,1.773966292,-1.252887707
2.957850629,-0.507884932,-1.530667866,1.632644784,-1.036196646
3.730863245,-0.743752988,-2.150104568,0.643394228,-0.597655214
3.66568915,-0.979621044,-0.417270567,2.056609307,-1.577924298
0.831860247,-0.979621044,-0.977709634,1.738635915,-1.779137426
2.133153699,-0.743752988,-1.320969278,1.067358752,-0.907213872
5.206826728,-0.507884932,-0.576570987,1.032028375,-1.206453908
5.144156,-0.743752988,-1.208924115,1.809296669,-1.454100835
3.751082043,-0.272016877,-0.494456912,1.597314407,-0.984603537
3.488241251,-0.272016877,-0.209457797,-0.133874066,0.021462103
3.732537059,-0.272016877,0.418569534,-0.098543689,-0.20554758
1.918029477,-0.272016877,-0.118056175,0.643394228,-0.850461451
2.956678236,-0.743752988,1.226329596,0.290090458,-0.669885567
2.834714348,-0.036148821,-0.342416922,-0.769820852,0.501278024
2.076699432,-0.036148821,0.823160654,0.396081589,0.047258658
1.821714841,0.199719234,1.254099496,-0.875811983,0.702491152
1.999111506,0.671455346,0.462338146,-1.370437261,1.073961542
1.197996079,0.199719234,0.948823646,-0.487177836,0.48064078
3.111387679,0.43558729,0.433966108,-0.239865197,0.176241432
4.97814473,-0.272016877,-2.378052847,0.325420835,0.738606328
4.874730756,-0.272016877,-1.693948146,0.396081589,0.630260798
2.216138704,1.614927568,0.296237071,-1.26444613,0.877907725
2.515889831,0.199719234,-0.758395142,-0.55783859,0.991412566
3.96723829,0.43558729,-0.682664698,-0.416517082,1.048164987
2.452893299,0.43558729,1.017559372,-1.017133491,1.01204981
2.402487281,1.379059513,0.047465481,-1.017133491,0.908863591
1.584786054,1.850795624,1.349373363,-1.123124622,1.166829139
2.275312856,1.143191457,-0.119961947,-1.370437261,1.125554651
1.330671989,0.671455346,0.232732936,-0.663829721,1.043005676
1.837879667,1.143191457,0.238903429,-0.840481606,0.826314615
5.590579279,0.199719234,-0.790669356,-0.063213312,0.754084261
2.806736167,0.671455346,0.530538246,-0.734490475,1.156510517
1.049042748,0.671455346,1.063107589,-0.805151229,0.9604567
2.531289551,1.143191457,1.226828155,-1.052463868,1.3835202
1.407729716,1.850795624,1.410490561,-1.370437261,1.161669828
2.431610942,1.143191457,0.741649147,-0.981803114,0.867589103
1.878757515,0.671455346,0.892876385,-0.840481606,0.687013219
3.873966942,-0.507884932,-0.382484295,0.749385359,0.625101487
0.977875565,1.850795624,0.731504437,-0.840481606,1.084280164
2.084690554,0.43558729,0.357276846,-0.734490475,0.656057353
1.464908776,2.322531735,1.183323759,-1.441098015,1.151351206
0.967351874,2.322531735,1.482448304,-1.476428392,0.841792548
2.516514627,2.08666368,0.963874862,-1.017133491,0.815995993
1.916167665,-0.979621044,0.846615725,1.455992899,-0.272618622
2.679075014,-1.215489099,-1.030272092,1.455992899,-0.700841433
3.395411051,-0.979621044,0.824690745,0.113438573,0.258790408
2.84235103,-1.451357155,-0.793245217,-0.239865197,-0.133317226
3.881755748,-1.215489099,0.481717943,0.113438573,-0.31389311
4.010462075,-0.743752988,-0.301934484,0.714054982,-0.215866202
3.374750729,-1.215489099,-0.612973834,0.784715736,-0.334530354
3.122831367,-1.687225211,-0.912964528,2.091939684,-1.675951207
